org_id,alternative_name,set_as_primary,
GB-NIC-101892,CCA,
GB-NIC-101893,RDP,
GB-NIC-101901,TAG (The Active Group),
GB-NIC-101909,NISBTR,
GB-NIC-101917,Northern Ireland Muslim Family Association,
GB-NIC-101918,Off The Streets,
GB-NIC-101920,GOUK,
GB-NIC-101930,Potters House Christian Fellowship UK Belfast Church,
GB-NIC-101932,Northlands Centre,
GB-NIC-101935,PCCL,
GB-NIC-101936,LDHS,
GB-NIC-101940,The Myrtlefield Trust,
GB-NIC-101945,B.M.C.F.,
GB-NIC-101946,RUAS,
GB-NIC-101947,03:18,
GB-NIC-101949,KCA,
GB-NIC-101950,Dollingstown Ulster Scots Society,
GB-NIC-101952,"The Hope Centre, Millisle",
GB-NIC-101955,OCYC,
GB-NIC-101957,KLRG,
GB-NIC-101959,Paws and People NI,
GB-NIC-101964,LCF,
GB-NIC-101969,SEL,
GB-NIC-101975,The Parish of St Thomas Eglantine Avenue Belfast,
GB-NIC-101976,Dunseverick Parish Church,
GB-NIC-101977,St Finnian's Cregagh,
GB-NIC-101981,All Saints Church Belfast,
GB-NIC-101983,Knockbreda,
GB-NIC-101984,St Johns Church Malone,
GB-NIC-101985,BELFAST/Belfast: Finaghy & Upper Malone/St. Polycarp/Connor/Church of Ireland,
GB-NIC-101989,CPRCNI,
GB-NIC-101993,Perinatal Trust Fund (NI),
GB-NIC-101997,No,
GB-NIC-102002,LABC,
GB-NIC-102015,BIF,
GB-NIC-102016,Outburst Arts,
GB-NIC-102018,CIP,
GB-NIC-102019,Rainbow Rehoming Centre,
GB-NIC-102023,FPPC,
GB-NIC-102034,CEA,
GB-NIC-102035,BYA,
GB-NIC-102042,BOC,
GB-NIC-102044,Queen's Foundation,
GB-NIC-102053,Glen Community Parent/Youth Group,
GB-NIC-102057,DTDA,
GB-NIC-102058,FRSG,
GB-NIC-102062,EPS,
GB-NIC-102068,CIPS,
GB-NIC-102072,Autumn Leaves,
GB-NIC-102073,Damask,
GB-NIC-102075,SWAP,
GB-NIC-102078,MET,
GB-NIC-102085,FMPS,
GB-NIC-102086,GNM (NI),
GB-NIC-102088,Gartree Parish Church,
GB-NIC-102089,DPS PTA,
GB-NIC-102090,St. Mark's Dundela,
GB-NIC-102092,Holywood Parish Church,
GB-NIC-102093,Mount Merrion Parish Church,
GB-NIC-102094,ALL SOULS' NON-SUBSCRIBING PRESBYTERIAN CHURCH,
GB-NIC-102096,ISPS,
GB-NIC-102098,HMF,
GB-NIC-102100,GRSG,
GB-NIC-102102,Relate NI,
GB-NIC-102104,TOTHC,
GB-NIC-102110,Belvoir Parish Church,
GB-NIC-102113,Ballintoy Parish,
GB-NIC-102116,BELFAST/Belfast: BALLYMACARRETT/BALLYMACARRETT PARISH CHURCH/DOWN & DROMORE/CHURCH OF IRELAND,
GB-NIC-102117,Knocknagoney Parish Church,
GB-NIC-102118,MECA,
GB-NIC-102119,St Mary's Ballybeen,
GB-NIC-102121,St Donard's,
GB-NIC-102122,Magherahamlet Parish Church,
GB-NIC-102123,ESC,
GB-NIC-102130,URDDAD Foundation,
GB-NIC-102143,Emmanuel Christian Fellowship,
GB-NIC-102145,An ChultÃºrlann,
GB-NIC-102147,CWSAN,
GB-NIC-102148,Braid ABC,
GB-NIC-102150,Mission Africa,
GB-NIC-102153,Cairnshill PSA,
GB-NIC-102154,War on Want NI,
GB-NIC-102155,SDZ0000,
GB-NIC-102156,NICMA,
GB-NIC-102164,Longstone Residents Association,
GB-NIC-102165,IRFU Charitable Trust (Northern Ireland),
GB-NIC-102170,Carnacaville PSG,
GB-NIC-102172,Bawn Development Association,
GB-NIC-102175,SHNI,
GB-NIC-102179,Play Resource,
GB-NIC-102180,"St.Marks, Ballysillan",
GB-NIC-102181,"Holy Trinity & St Silas Parish, Joanmount",
GB-NIC-102185,St.Matthew's Shankill Belfast,
GB-NIC-102189,TWN ltd,
GB-NIC-102190,GhOST,
GB-NIC-102191,SMHA,
GB-NIC-102192,Cloughmills Playgroup,
GB-NIC-102200,AYICC,
GB-NIC-102201,GJNI,
GB-NIC-102202,Springfield Charitable Association Limited,
GB-NIC-102203,Formerly known as Restart (NI),
GB-NIC-102208,RAH,
GB-NIC-102209,Donaghcloney Rural Needs,
GB-NIC-102210,LT,
GB-NIC-102211,GRP,
GB-NIC-102212,All Set Project,
GB-NIC-102214,CAPG Ltd,
GB-NIC-102216,Irish Street Community Association,
GB-NIC-102217,UHCT,
GB-NIC-102219,CCCDA,
GB-NIC-102221,DDYWP,
GB-NIC-102225,Corpus Christi Youth Centre,
GB-NIC-102226,KRCDA,
GB-NIC-102227,BANBRIDGE ABC,
GB-NIC-102228,TFC,
GB-NIC-102229,GSM,
GB-NIC-102233,Columba Community,
GB-NIC-102243,Galliagh Women's Group,
GB-NIC-102247,NDYMCA,
GB-NIC-102248,BCDA,
GB-NIC-102251,Row The Erne,
GB-NIC-102252,Belfast YMCA,
GB-NIC-102256,The Wesley Trust,
GB-NIC-102259,EACRC,
GB-NIC-102263,LTC - Omagh,
GB-NIC-102266,NCBC,
GB-NIC-102267,Ambassadors Football,
GB-NIC-102270,MRCH,
GB-NIC-102271,CCTT,
GB-NIC-102276,CBV,
GB-NIC-102290,GBYFC,
GB-NIC-102291,NMSCC,
GB-NIC-102292,Victoria Homes Trust,
GB-NIC-102297,WFRC,
GB-NIC-102299,Friends of St Colmcille's,
GB-NIC-102304,East Belfast Sure Start Co Ltd,
GB-NIC-102306,LVYCG,
GB-NIC-102307,CENI,
GB-NIC-102317,EDANI,
GB-NIC-102321,Dunfield Residents' and Friends' Conservation Association,
GB-NIC-102327,Leander ASC,
GB-NIC-102330,Holywood Parish Church Kennedy Memorial Trustfund,
GB-NIC-102333,NDCN,
GB-NIC-102336,Friends of St Patrick's Nursery & Primary School Newry,
GB-NIC-102337,Northern Ireland Children's Hospice,
GB-NIC-102338,MPC,
GB-NIC-102341,AgriSearch,
GB-NIC-102342,Catalyst Arts,
GB-NIC-102345,ACN,
GB-NIC-102347,The Friends of Schola Cantorum,
GB-NIC-102348,MCSA,
GB-NIC-102350,YANA,
GB-NIC-102351,Ballyhornan Family Centre,
GB-NIC-102353,NWAHS,
GB-NIC-102354,S.S.C. Limited,
GB-NIC-102355,Tollymore Forest Park Red Squirrel Group,
GB-NIC-102365,CFT,
GB-NIC-102370,"St. Clement, Belfast",
GB-NIC-102372,Lisnaskea Community Enterprises Ltd,
GB-NIC-102373,St. Gall's Carnalea,
GB-NIC-102374,ST Moluas Parish Church,
GB-NIC-102375,"Newtownards/Carrowdore & Millisle/Christ Church, Carrowdore/Down & Dromore/Church of Ireland",
GB-NIC-102377,Carnmoney Parish,
GB-NIC-102379,"St. Patrick's, Millisle",
GB-NIC-102384,SWC,
GB-NIC-102387,No,
GB-NIC-102389,RPSI,
GB-NIC-102390,Kool Kidz,
GB-NIC-102393,MVI,
GB-NIC-102394,Expac North Ltd,
GB-NIC-102395,United Parish of St Stephen & St Luke,
GB-NIC-102397,RBLNAC,
GB-NIC-102400,The Lighthouse (Ireland),
GB-NIC-102407,NISA,
GB-NIC-102410,Children's Heartbeat Trust,
GB-NIC-102413,Assistance Dogs Northern Ireland,
GB-NIC-102414,Play-A-Way Childcare Centre Ltd,
GB-NIC-102424,GOAHS,
GB-NIC-102426,ATG,
GB-NIC-102428,Ormeau Road Boxing Club,
GB-NIC-102429,Lisburn Leo,
GB-NIC-102430,NDCA,
GB-NIC-102433,SEC,
GB-NIC-102442,BACCS,
GB-NIC-102446,Cookstown CPLC,
GB-NIC-102447,no,
GB-NIC-102450,MYF,
GB-NIC-102453,CFP,
GB-NIC-102454,JIMS Youth Centre,
GB-NIC-102460,PSÂ²,
GB-NIC-102466,DCYFC,
GB-NIC-102468,NIWPFA,
GB-NIC-102473,C.H.I.L.D.,
GB-NIC-102474,NCC,
GB-NIC-102478,OCN,
GB-NIC-102479,Causeway Multi-Cultural Forum,
GB-NIC-102480,Strabane University of the Third Age,
GB-NIC-102482,ADA,
GB-NIC-102484,Shine ur Light,
GB-NIC-102489,DTNI,
GB-NIC-102490,Apostolic Work Down & Connor,
GB-NIC-102494,SLIG,
GB-NIC-102502,Downe U3A,
GB-NIC-102505,ESG,
GB-NIC-102507,ARDA,
GB-NIC-102510,HUG,
GB-NIC-102512,Focolare,
GB-NIC-102521,CVAT,
GB-NIC-102522,ASCA,
GB-NIC-102523,GLEBE HOUSE,
GB-NIC-102524,GDT,
GB-NIC-102525,IFES Ireland,
GB-NIC-102527,Chung Do Kwan,
GB-NIC-102530,A.N.I.,
GB-NIC-102532,Agherton Parish Church,
GB-NIC-102533,"United Parish of Killinchy, Kilmood, and Tullynakill",
GB-NIC-102534,Kilmore Parish,
GB-NIC-102535,Comber Parish Church,
GB-NIC-102536,Ballylesson Church,
GB-NIC-102537,Magheradroll Parish,
GB-NIC-102538,Gilnahirk,
GB-NIC-102539,Carryduff Parish Church,
GB-NIC-102540,Inch Parish Church,
GB-NIC-102541,St Columba's Parish Church Knock,
GB-NIC-102549,C&DMCC,
GB-NIC-102550,The BESOM BALLYNAHINCH,
GB-NIC-102553,THE JTT,
GB-NIC-102555,NIPR: The National Collection of Northern Ireland Publications,
GB-NIC-102556,The Lakes Vineyard,
GB-NIC-102557,Bible Society in Northern Ireland,
GB-NIC-102558,Nexus NI,
GB-NIC-102559,LISSAN HOUSE & DEMESNE,
GB-NIC-102560,Simpson Grant Assoc.,
GB-NIC-102561,Audiences NI,
GB-NIC-102562,BCF,
GB-NIC-102563,EBCCC,
GB-NIC-102567,Down District CAB,
GB-NIC-102571,Derry Print Workshop,
GB-NIC-102572,RIOT (Revival In Our Town),
GB-NIC-102573,22q11 NI,
GB-NIC-102574,AIVC,
GB-NIC-102578,Templepatrick Action Community Association (TACA),
GB-NIC-102579,ASDMCC,
GB-NIC-102580,ssm,
GB-NIC-102583,"The Hub, Ballynahinch",
GB-NIC-102584,PVN,
GB-NIC-102586,Causeway Volunteer Centre,
GB-NIC-102587,CCN,
GB-NIC-102588,Campaigners YCM,
GB-NIC-102590,New Life Counselling,
GB-NIC-102596,Disabled Christian Fellowship/DCFI,
GB-NIC-102597,McClintock pre-school Centre,
GB-NIC-102600,FMNI,
GB-NIC-102603,BTDA,
GB-NIC-102604,St Mary's Primary School Dechomet Parent Support Group,
GB-NIC-102609,Christ Church Primacy,
GB-NIC-102611,Immanuel Parish Church,
GB-NIC-102613,Movilla Abbey Church,
GB-NIC-102615,"St. Comgall's Church of Ireland, Bangor",
GB-NIC-102616,Foyle Harps FC,
GB-NIC-102619,Bangor Abbey Parish,
GB-NIC-102620,tlm-ni; the mission; tlmni,
GB-NIC-102621,BCM,
GB-NIC-102623,Lisnafin/Ardnalee/Trust CCDA,
GB-NIC-102624,Ballycraigy P.S. Parents Teacher Association,
GB-NIC-102629,JHS,
GB-NIC-102630,Tempo PS PTSG,
GB-NIC-102631,DPCF,
GB-NIC-102634,FOCPS,
GB-NIC-102635,St Colum's PTA,
GB-NIC-102638,Drumbeg Parish Church,
GB-NIC-102640,RSV,
GB-NIC-102642,Holy Trinity Woodburn,
GB-NIC-102643,ICC,
GB-NIC-102644,Holywood 55+ Club,
GB-NIC-102645,United Parish of St. John and St. Ninian,
GB-NIC-102648,Ballycarry,
GB-NIC-102649,Parish of Whitehead and Islandmagee,
GB-NIC-102651,Cast,
GB-NIC-102652,"St. Nicholas' Parish Church, Carrickfergus",
GB-NIC-102653,Carrickfergus Community Cultivators,
GB-NIC-102654,Parish of St. Paul & St. Barnabas,
GB-NIC-102655,Parish of Kilroot,
GB-NIC-102656,Charles Wood Festival of Music (Charles Wood Summer School),
GB-NIC-102657,St Cedma's Larne,
GB-NIC-102659,Pretty 'n' Pink Breast Cancer Charity,
GB-NIC-102661,B.M.W.F,
GB-NIC-102663,Newtownards/Ballywalter/Holy Trinity/Down&Dromore/Church of Ireland,
GB-NIC-102664,Torrent Tots,
GB-NIC-102665,ECM Ireland,
GB-NIC-102668,BHI,
GB-NIC-102672,WWRA,
GB-NIC-102677,NIYF,
GB-NIC-102680,GAP,
GB-NIC-102685,BCCG,
GB-NIC-102686,NIRDC,
GB-NIC-102690,BIEF,
GB-NIC-102693,"Annahoe Historical, Cultural and Sports Society",
GB-NIC-102697,The 1825 Project,
GB-NIC-102701,BREF,
GB-NIC-102702,Glenclare Friendship Group,
GB-NIC-102706,"St. Andrews Parish, Ballyhalbert",
GB-NIC-102707,Brownlee P.T.A.,
GB-NIC-102708,KANI,
GB-NIC-102711,Newry Foodbank,
GB-NIC-102718,Portstewart Vision - the Community Forum,
GB-NIC-102723,STH.LC&FFC,
GB-NIC-102728,no,
GB-NIC-102729,No,
GB-NIC-102730,SCA,
GB-NIC-102731,CYP,
GB-NIC-102736,Educate The Orphans,
GB-NIC-102741,Causeway Hospital Radio,
GB-NIC-102742,KILLOWEN AND CHURCHLANDS COMMUNITY ASSOCIATION,
GB-NIC-102746,NHHM,
GB-NIC-102748,Carrosyl,
GB-NIC-102752,Kings Church Bangor,
GB-NIC-102754,FSL,
GB-NIC-102755,USPCA,
GB-NIC-102759,VBCCF,
GB-NIC-102763,WSN,
GB-NIC-102765,DU Dance,
GB-NIC-102768,Ulster Sports Museum,
GB-NIC-102776,DSAC,
GB-NIC-102779,St Eugene's Brass Band,
GB-NIC-102781,ICR,
GB-NIC-102782,Saint George's Singers,
GB-NIC-102783,CoETC,
GB-NIC-102786,SDCHS,
GB-NIC-102789,FFDRC,
GB-NIC-102797,P.O.C.A,
GB-NIC-102802,Outdoor Recreation Northern Ireland,
GB-NIC-102803,FOCB,
GB-NIC-102807,ANNI,
GB-NIC-102808,CSGNI,
GB-NIC-102813,The Upper Room Cross Community Victory Church,
GB-NIC-102814,CUSRG,
GB-NIC-102815,FGCNI,
GB-NIC-102819,Belfast Photo Festival (2),
GB-NIC-102821,Arts for All,
GB-NIC-102827,RSM,
GB-NIC-102828,Nendrum College PTA,
GB-NIC-102835,RCE,
GB-NIC-102837,Magherafelt District Advice Services Limited,
GB-NIC-102842,Belfast Youth and Community Group,
GB-NIC-102848,CIDO,
GB-NIC-102851,RUTH,
GB-NIC-102852,TeamJVC Community Trust,
GB-NIC-102856,TRANSFORMATIONS IRELAND,
GB-NIC-102859,CTK,
GB-NIC-102862,ST & MMCC,
GB-NIC-102865,Stress Time Education Progress Support,
GB-NIC-102875,MACP,
GB-NIC-102876,City of Belfast Grand Black Chapter Benevolent Fund,
GB-NIC-102877,Grace Fellowship,
GB-NIC-102878,Rosemount Resource Centre,
GB-NIC-102879,AUSCS,
GB-NIC-102880,The Newtownabbey Hearing Hub Deaf Children's Society,
GB-NIC-102886,K.H.C.,
GB-NIC-102893,Thriving Life Church or TLC,
GB-NIC-102894,ASK,
GB-NIC-102896,CIN,
GB-NIC-102898,"All Saints' Church, Loughguile",
GB-NIC-102900,Zimbabwe Orphan Care,
GB-NIC-102901,Billy Parish Church,
GB-NIC-102902,Parish of St Patrick's & St Andrew's,
GB-NIC-102903,CACA,
GB-NIC-102904,Drumtullagh Parish Church,
GB-NIC-102908,Parish of Ramoan,
GB-NIC-102909,Derrykeighan Parish Church,
GB-NIC-102910,St. Patrick's Armoy,
GB-NIC-102911,Kildollagh Parish Church,
GB-NIC-102913,Culfeightrin C of I Parish,
GB-NIC-102916,CATNA,
GB-NIC-102929,MVCA,
GB-NIC-102930,Belfast Baseball Club,
GB-NIC-102931,GG,
GB-NIC-102932,Grass Roots,
GB-NIC-102934,Emerald ABC,
GB-NIC-102935,CCDR,
GB-NIC-102936,Portadown Christian Workers Union,
GB-NIC-102938,Greenisland Boys Football Club,
GB-NIC-102939,AH (NI),
GB-NIC-102946,Ballymoney NSPCI,
GB-NIC-102947,Replay Theatre Company,
GB-NIC-102957,CCPG,
GB-NIC-102961,( Train To Be SMART),
GB-NIC-102962,CGCA,
GB-NIC-102964,Bloomfield Congregational Church,
GB-NIC-102967,ODAT LIMITED,
GB-NIC-102968,Trademark,
GB-NIC-102971,FFP,
GB-NIC-102972,CCA,
GB-NIC-102977,LCDG,
GB-NIC-102980,HRDA,
GB-NIC-102981,Orangefield Primary PTA,
GB-NIC-102983,Little Acorns Playgroup Coleraine,
GB-NIC-102984,CCC,
GB-NIC-102987,GMNIN,
GB-NIC-102997,The Armagh Rhymers,
GB-NIC-102998,NIH Benevolent Trust,
GB-NIC-103001,Saintfield Development Association,
GB-NIC-103002,4OTC,
GB-NIC-103007,Leckpatrick Development Association,
GB-NIC-103008,CCC,
GB-NIC-103009,TEMPLEMORE SWIM & FITNESS CENTRE OR TEMPLEMORE BATHS,
GB-NIC-103010,WWSCI,
GB-NIC-103013,NIMHAFF,
GB-NIC-103014,NIHGC,
GB-NIC-103015,The Evergreens,
GB-NIC-103016,Crumlin Integrated Pre-school,
GB-NIC-103018,Causeway CAB,
GB-NIC-103019,Gracehill Primary School PTA,
GB-NIC-103022,Brooklands Brethren Assembly,
GB-NIC-103024,DCS,
GB-NIC-103026,Saul Preschool,
GB-NIC-103028,SSO,
GB-NIC-103034,Carrickmannon PS PTA,
GB-NIC-103035,Irvinestown Pre-School Playgroup,
GB-NIC-103037,WoW,
GB-NIC-103043,SLCP or Mount Zion House,
GB-NIC-103044,SCL,
GB-NIC-103050,Mountnorris WLOL24,
GB-NIC-103051,NWTC,
GB-NIC-103052,Outer West Neighbourhood Renewal Partnership,
GB-NIC-103057,WTV,
GB-NIC-103059,In Your Space,
GB-NIC-103062,RCAA,
GB-NIC-103063,UO,
GB-NIC-103064,International Society for Krishna Consciousness,
GB-NIC-103072,CADG,
GB-NIC-103076,Ballydougan Patchwork and Craft Group,
GB-NIC-103084,Bush Community Cultural Group,
GB-NIC-103086,Antrim District CAB,
GB-NIC-103091,CGS Parents' Association,
GB-NIC-103092,Northern Ireland Fire & Rescue Service Past Members Association,
GB-NIC-103095,Life Works NI,
GB-NIC-103097,FoST,
GB-NIC-103098,Clearwater,
GB-NIC-103099,Dungiven Churches Trust,
GB-NIC-103100,Windsor Women's Centre,
GB-NIC-103101,Newry and Mourne HAP,
GB-NIC-103103,HEART Project,
GB-NIC-103104,Aughavilly Accordian Band,
GB-NIC-103105,Cliftonville Community Centre,
GB-NIC-103107,BCES,
GB-NIC-103113,Crossdernott Bowling Club,
GB-NIC-103114,Drummaul Parish Church,
GB-NIC-103115,Kilconriola and Ballyclug,
GB-NIC-103117,Portglenone Parish Church,
GB-NIC-103118,Duneane and Ballyscullion,
GB-NIC-103119,"Ballymena/Ahoghill & Portglenone/St. Colmanell,Ahoghill/Connor/Church of Ireland",
GB-NIC-103121,PCG,
GB-NIC-103123,Lincoln courts Youth & Community Association,
GB-NIC-103125,ART,
GB-NIC-103133,Flax Trust,
GB-NIC-103134,LOPG,
GB-NIC-103135,O-Bon Festival Group/ O-Bon,
GB-NIC-103137,St. Patricks Broughshane,
GB-NIC-103141,DBRDA,
GB-NIC-103148,MHCS,
GB-NIC-103151,KINGSWAY CHURCH DUNMURRY,
GB-NIC-103154,STMS,
GB-NIC-103159,OLS PPU,
GB-NIC-103160,S.A.F.E,
GB-NIC-103165,DML,
GB-NIC-103168,OSWW (NI),
GB-NIC-103169,Shades of Hope,
GB-NIC-103170,WCC,
GB-NIC-103172,New Dawn,
GB-NIC-103177,T.A.C.T.,
GB-NIC-103178,NWMF,
GB-NIC-103181,Middle East Reformed Fellowship - Ireland,
GB-NIC-103184,ATNNI,
GB-NIC-103190,DECP,
GB-NIC-103191,Two Castles ABC,
GB-NIC-103193,SCD,
GB-NIC-103195,No,
GB-NIC-103197,C.C.A.,
GB-NIC-103200,Warmsave,
GB-NIC-103201,LTG,
GB-NIC-103205,DHPB,
GB-NIC-103215,SWCF,
GB-NIC-103216,PLTF,
GB-NIC-103218,FWIN,
GB-NIC-103219,Social Enterprise NI,
GB-NIC-103220,SCHMG,
GB-NIC-103222,Crosscollyer Evangelical Presbyterian Church,
GB-NIC-103223,FWA,
GB-NIC-103230,The Group,
GB-NIC-103233,NIBG,
GB-NIC-103234,Hope Fellowship North Belfast,
GB-NIC-103236,Benburb Pipe Band,
GB-NIC-103237,SCAA,
GB-NIC-103239,Shopmobility Omagh,
GB-NIC-103240,Habitat NI,
GB-NIC-103244,Ballyholme Parish,
GB-NIC-103245,St. Mary Magdalene,
GB-NIC-103246,Annahilt Parish Church,
GB-NIC-103247,ST.COLMAN'S PARISH CHURCH DUNMURRY,
GB-NIC-103248,"St Matthews, Scarva",
GB-NIC-103249,NEWRY/Newry:St. Patrick & St. Mary/St. Patrick/Down & Dromore/Church of Ireland,
GB-NIC-103250,The Sonshine Club Kenya Project,
GB-NIC-103252,Fermanagh County Show,
GB-NIC-103253,Augher Playing Fields Association / Committee,
GB-NIC-103256,AIMH(NI),
GB-NIC-103258,Groomsport Parish Church,
GB-NIC-103259,"St Patrick's, Jordanstown",
GB-NIC-103260,"St Comgall's, Rathcoole",
GB-NIC-103261,Cloughfern Parish,
GB-NIC-103262,Mossley Parish Church,
GB-NIC-103263,"St. Nicholas, Belfast",
GB-NIC-103264,st columbas whiterock,
GB-NIC-103265,St Brendan's Sydenham,
GB-NIC-103266,Craigs Parish Church,
GB-NIC-103267,CVA,
GB-NIC-103268,EDMCC,
GB-NIC-103269,"Newry/Aghaderg,Donaghmore & Scarva/St. Bartholomew, Donaghmore/Down & Dromore/Church of Ireland",
GB-NIC-103275,RTU Ministries,
GB-NIC-103276,Lisburn University of the Third Age,
GB-NIC-103281,C4C,
GB-NIC-103282,North Belfast Harriers,
GB-NIC-103289,"R.E.A.C.H Across - Residentials, Educational Activities and Community Holidays)",
GB-NIC-103291,CCN,
GB-NIC-103293,CRF,
GB-NIC-103294,Belfast Unemployed Resource Centre,
GB-NIC-103295,Annaclone,
GB-NIC-103301,Carrick Community Church,
GB-NIC-103302,Amber Community Development Agency,
GB-NIC-103307,EBHS,
GB-NIC-103308,Bethel Community Outreach Northern Ireland,
GB-NIC-103309,SMVDMCC,
GB-NIC-103310,Rossglass County FC,
GB-NIC-103312,Glengormley ABC,
GB-NIC-103317,U3A,
GB-NIC-103318,CRJI,
GB-NIC-103320,HPI,
GB-NIC-103321,TrÃ³caire,
GB-NIC-103322,Killaney Parish Church,
GB-NIC-103324,NBIN,
GB-NIC-103325,CHNI,
GB-NIC-103336,WPCA,
GB-NIC-103337,AWE,
GB-NIC-103340,Opportunities for Older People,
GB-NIC-103342,Caring Breaks,
GB-NIC-103344,HFT,
GB-NIC-103348,Ski Ability NI,
GB-NIC-103349,DCT,
GB-NIC-103350,"St Mark's, Newtownards",
GB-NIC-103353,KATE'S PROJECT,
GB-NIC-103355,SBWG,
GB-NIC-103357,HOW Belfast,
GB-NIC-103358,The Antrim Down and Armagh Rural Support Network (T.A.D.A.),
GB-NIC-103361,St Andrew's Glencairn,
GB-NIC-103362,Moneyslane CRDA,
GB-NIC-103366,S2,
GB-NIC-103375,TIDES,
GB-NIC-103381,Knights WBC,
GB-NIC-103382,NWFOPWDS,
GB-NIC-103386,OECSG,
GB-NIC-103387,MRAC,
GB-NIC-103391,CPA (NI),
GB-NIC-103396,Taylorstown Cross Community Complex Limited,
GB-NIC-103400,DYFC,
GB-NIC-103406,The Diamond Comm Dev Assoc,
GB-NIC-103407,Karma Belfast,
GB-NIC-103408,Genesis Drop In,
GB-NIC-103409,Freedom Church NI,
GB-NIC-103413,ASBAH Belfast and District,
GB-NIC-103415,TLC,
GB-NIC-103423,Abbots Cross Congregational,
GB-NIC-103424,CFB,
GB-NIC-103426,Sustainable NI,
GB-NIC-103427,Skyways,
GB-NIC-103431,ATCMS,
GB-NIC-103433,The Churches' Training Company Ltd,
GB-NIC-103437,Dromore Community Playgroup,
GB-NIC-103438,Cithrah,
GB-NIC-103443,The Phil or Belfast Philharmonic Choir,
GB-NIC-103444,CEF Book Ministry,
GB-NIC-103455,Four Towns Rural Regeneration Group,
GB-NIC-103457,Platform Arts,
GB-NIC-103461,Citizens Advice,
GB-NIC-103465,Northern Irish Cancer Care,
GB-NIC-103466,HKSAioC,
GB-NIC-103470,Niamh,
GB-NIC-103471,Christchurch Carrickfergus,
GB-NIC-103472,CBPT,
GB-NIC-103473,Christ Church Kilkeel,
GB-NIC-103474,Drumgooland Parish Church,
GB-NIC-103475,St John's Tyrella,
GB-NIC-103477,St John's Parish Church,
GB-NIC-103478,Drumgath Parish Church,
GB-NIC-103479,Down Parish Church,
GB-NIC-103480,Bryansford Church,
GB-NIC-103481,Hollymount Church,
GB-NIC-103482,St Paul's Parish Church,
GB-NIC-103483,east belfast sos group,
GB-NIC-103484,Kilbroney Parish Church,
GB-NIC-103489,Second Line (NI),
GB-NIC-103493,GAPS NI,
GB-NIC-103498,CO3,
GB-NIC-103499,Talking News,
GB-NIC-103500,GSP,
GB-NIC-103501,LEDCOM,
GB-NIC-103505,DART,
GB-NIC-103507,River of Life Free Methodist Church,
GB-NIC-103516,P.A.N.D.A.,
GB-NIC-103519,SAATN,
GB-NIC-103520,BCV,
GB-NIC-103522,NCU,
GB-NIC-103526,RWG,
GB-NIC-103527,NEWRY/Newry: St Patrick & St Mary/ St Mary/ Down & Dromore/ Church of Ireland,
GB-NIC-103533,TNC,
GB-NIC-103534,SARWN,
GB-NIC-103535,TCP,
GB-NIC-103540,CACCC,
GB-NIC-103542,"The Scout Association, Northern Ireland Scout Council",
GB-NIC-103548,Newry & Mourne Carers,
GB-NIC-103549,GCD Ltd,
GB-NIC-103552,SMBPT,
GB-NIC-103556,Mizpah Outreach,
GB-NIC-103557,St. Columb's Park Reconciliation Trust,
GB-NIC-103558,The United Parish Of Ballynure and Ballyeaston,
GB-NIC-103559,"St Saviours, Connor",
GB-NIC-103563,Ards Community Network,
GB-NIC-103564,WBPB,
GB-NIC-103565,Ulster Independent Clinic,
GB-NIC-103571,CRI,
GB-NIC-103572,New Meadows Community Partnership,
GB-NIC-103576,STU3A,
GB-NIC-103577,PHLP,
GB-NIC-103578,Mid Ulster AC,
GB-NIC-103579,"St Patrick's, Antrim",
GB-NIC-103581,Kilwaughter & Cairncastle with All Saints,
GB-NIC-103582,ARDCLINIS PARISH CHURCH,
GB-NIC-103586,Down Cathedral,
GB-NIC-103588,LBPT,
GB-NIC-103589,"St.Patrick Memorial Church, Saul",
GB-NIC-103590,Christ Church Ballyculter,
GB-NIC-103591,Killyleagh Parish Church,
GB-NIC-103592,Seaforde Parish,
GB-NIC-103593,NICHS,
GB-NIC-103597,"Royal Ulster Academy of Arts, RUA",
GB-NIC-103600,Focus on Family,
GB-NIC-103601,FDA,
GB-NIC-103602,INIB,
GB-NIC-103606,PING,
GB-NIC-103609,GLACA,
GB-NIC-103610,Carrickfergus Literary and Scientific Society (Union Hall) Trust Fund,
GB-NIC-103611,Antrim Borough M.S Support Group,
GB-NIC-103612,Hostelling International Northern Ireland,
GB-NIC-103613,PARENTING NI,
GB-NIC-103618,UCT,
GB-NIC-103624,NIWIF,
GB-NIC-103625,KEC,
GB-NIC-103637,NIHACT,
GB-NIC-103639,NBSCF,
GB-NIC-103641,Ciste InfheistÃ­ochta Gaeilge,
GB-NIC-103646,Bridge Transport,
GB-NIC-103648,(formerly 'Open House Traditional Arts Festival Ltd'),
GB-NIC-103650,CLCCRA,
GB-NIC-103651,Victim Support NI,
GB-NIC-103652,Kenbaan Community Pre School,
GB-NIC-103654,LLCA,
GB-NIC-103660,DCDA,
GB-NIC-103661,MHSI,
GB-NIC-103663,"United Nations Association of Great Britain and Northern Ireland, Belfast Branch",
GB-NIC-103668,FEG,
GB-NIC-103671,NIGAT,
GB-NIC-103673,PPR,
GB-NIC-103675,Array Studios,
GB-NIC-103679,Killymurris Scouts,
GB-NIC-103680,CRCF,
GB-NIC-103682,Trojans YCG,
GB-NIC-103683,Craigavon Cardiac Care Association,
